inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
13,13,13402520,12733464,PROBE_BW_CRUISE,3,12,1778045118000
12,11,11396736,10195328,PROBE_BW_CRUISE,3,11,1778045119000
14,13,15509800,10989360,PROBE_BW_CRUISE,3,12,1778045120083
16,14,16421904,13589632,PROBE_BW_CRUISE,3,14,1778045121055
20,14,18795016,13214712,PROBE_RTT,3,6,1778045122142
20,16,18795016,14425088,PROBE_BW_CRUISE,3,16,1778045123000
18,18,16977720,16109120,PROBE_BW_CRUISE,3,16,1778045124000
15,17,14177904,14177904,PROBE_BW_CRUISE,3,13,1778045125047
15,12,15682416,12246688,PROBE_BW_CRUISE,3,12,1778045126055
20,17,18973152,16241688,PROBE_BW_CRUISE,3,17,1778045127047
18,15,17619160,13352808,PROBE_BW_CRUISE,3,15,1778045128000
18,16,15271592,14426472,PROBE_BW_CRUISE,3,16,1778045129000
13,12,13717368,11476136,PROBE_BW_CRUISE,3,12,1778045130000
15,17,14603920,14165480,PROBE_BW_CRUISE,3,13,1778045131066
15,13,14563184,11643224,PROBE_BW_CRUISE,3,13,1778045132000
20,20,17427904,17427904,PROBE_BW_CRUISE,3,18,1778045133000
14,11,12966152,11336664,PROBE_RTT,3,5,1778045134000
18,18,16365280,16365280,PROBE_BW_CRUISE,3,16,1778045135055
15,12,15867464,10575776,PROBE_BW_CRUISE,3,12,1778045136066
19,17,17144120,15784608,PROBE_BW_CRUISE,3,17,1778045137190
18,18,16788536,16788536,PROBE_BW_CRUISE,3,16,1778045138000
18,17,16819608,16490256,PROBE_BW_CRUISE,3,16,1778045139055
11,7,12801128,7110352,PROBE_RTT,3,4,1778045140083
25,15,14414040,12854984,PROBE_BW_CRUISE,3,15,1778045141166
18,17,16809944,15420040,PROBE_BW_CRUISE,3,16,1778045142095
18,16,16809944,14083312,PROBE_BW_CRUISE,3,16,1778045143190
13,16,13914840,13914840,PROBE_BW_CRUISE,3,12,1778045144083
13,16,14102648,14102648,PROBE_BW_CRUISE,3,12,1778045145090
12,12,11959456,11959456,PROBE_BW_CRUISE,3,11,1778045146117
22,17,17997528,16686344,PROBE_BW_CRUISE,3,17,1778045147153
16,15,14647416,14647416,PROBE_BW_CRUISE,3,14,1778045148000
20,18,17681304,16669776,PROBE_BW_CRUISE,3,18,1778045149199
11,9,10581992,8610728,PROBE_BW_CRUISE,3,9,1778045150166
13,11,12765224,10946552,PROBE_BW_CRUISE,3,11,1778045151000
16,16,15135576,14948456,PROBE_BW_CRUISE,3,14,1778045152047
18,14,18127336,12324712,PROBE_BW_CRUISE,3,14,1778045153222
18,14,18174976,12966152,PROBE_BW_CRUISE,3,14,1778045154111
20,18,17032960,16405328,PROBE_BW_CRUISE,3,18,1778045155055
18,16,17153096,14583208,PROBE_BW_CRUISE,3,16,1778045156083
16,17,15959984,15959984,PROBE_BW_CRUISE,3,14,1778045157041
16,15,15147312,14179288,PROBE_BW_CRUISE,3,14,1778045158142
16,13,16258264,12440704,PROBE_BW_CRUISE,3,13,1778045159095
16,14,16471616,12274304,PROBE_BW_CRUISE,3,14,1778045160199
18,18,16174720,16174720,PROBE_BW_CRUISE,3,16,1778045161041
13,12,14343616,12284664,PROBE_BW_CRUISE,3,12,1778045162000
9,12,11424352,11424352,PROBE_BW_CRUISE,3,8,1778045163000
19,17,17283592,14974008,PROBE_BW_CRUISE,3,17,1778045164000
12,7,12946128,7073072,PROBE_RTT,3,4,1778045165000
18,18,16729160,15519472,PROBE_BW_CRUISE,3,16,1778045166000
16,14,15587136,13488824,PROBE_BW_CRUISE,3,14,1778045167000
16,15,15594040,14572848,PROBE_BW_CRUISE,3,14,1778045168000
14,12,12778344,11371872,PROBE_BW_CRUISE,3,12,1778045169000
18,20,17532160,17532160,PROBE_BW_CRUISE,3,16,1778045170049
16,13,16892792,12054744,PROBE_BW_CRUISE,3,13,1778045171000
21,18,18774992,16372880,PROBE_BW_CRUISE,3,18,1778045172035
15,15,16802344,15075504,PROBE_BW_CRUISE,3,13,1778045173000
17,13,16327312,12251520,PROBE_BW_CRUISE,3,13,1778045174214
16,14,16787152,11640464,PROBE_BW_CRUISE,3,14,1778045175000
17,16,18079008,16271384,PROBE_BW_CRUISE,3,15,1778045176166
12,11,10996264,10353448,PROBE_BW_CRUISE,3,11,1778045177166
20,17,18079696,15168720,PROBE_BW_CRUISE,3,17,1778045178166
16,13,16326616,12160384,PROBE_BW_CRUISE,3,13,1778045179166
7,8,7810480,7177328,PROBE_BW_CRUISE,3,6,1778045180000
18,20,17264264,17264264,PROBE_BW_CRUISE,3,16,1778045181049
15,11,15655488,11522392,PROBE_BW_CRUISE,3,11,1778045182071
18,16,16982552,15870224,PROBE_BW_CRUISE,3,16,1778045183214
18,14,18473952,12622296,PROBE_BW_CRUISE,3,14,1778045184045
18,15,18074864,13684224,PROBE_BW_CRUISE,3,15,1778045185071
18,16,18177744,14565256,PROBE_BW_CRUISE,3,16,1778045186115
16,15,15266072,14358112,PROBE_BW_CRUISE,3,14,1778045187000
18,15,16825128,15511872,PROBE_BW_CRUISE,3,15,1778045188083
16,17,15162504,14188264,PROBE_BW_CRUISE,3,14,1778045189055
16,14,16568280,13211952,PROBE_BW_CRUISE,3,14,1778045190149
14,8,6980552,6880432,PROBE_BW_CRUISE,3,8,1778045191199
13,18,14779296,14779296,PROBE_BW_CRUISE,3,12,1778045192000
20,19,17308456,16270000,PROBE_BW_CRUISE,3,18,1778045193000
19,16,17595680,14018408,PROBE_BW_CRUISE,3,16,1778045194000
18,17,17282216,15566424,PROBE_BW_CRUISE,3,16,1778045195000
18,17,16072528,15880584,PROBE_BW_CRUISE,3,16,1778045196000
18,18,16622824,16622824,PROBE_BW_CRUISE,3,16,1778045197000
20,21,17790392,17790392,PROBE_BW_CRUISE,3,18,1778045198000
17,16,16439160,15603016,PROBE_BW_CRUISE,3,15,1778045199083
16,16,16678752,15861248,PROBE_BW_CRUISE,3,14,1778045200111
16,20,15936504,15936504,PROBE_BW_CRUISE,3,14,1778045201062
13,15,12371664,12371664,PROBE_BW_CRUISE,3,12,1778045202187
18,16,16212696,15055480,PROBE_BW_CRUISE,3,16,1778045203124
17,15,17791088,16093936,PROBE_BW_CRUISE,3,15,1778045204041
18,18,15941344,15806704,PROBE_BW_CRUISE,3,16,1778045205000
17,14,15940648,13433592,PROBE_BW_CRUISE,3,14,1778045206049
18,15,17669560,15238456,PROBE_BW_CRUISE,3,15,1778045207130
18,15,17669560,15238456,PROBE_BW_CRUISE,3,15,1778045208117
17,17,15373784,15009216,PROBE_BW_CRUISE,3,15,1778045209124
16,12,16657352,11468544,PROBE_BW_CRUISE,3,12,1778045210000
17,15,16965984,15819824,PROBE_BW_CRUISE,3,15,1778045211153
14,14,14124744,12331616,PROBE_BW_CRUISE,3,12,1778045212124
18,16,17467256,15646512,PROBE_BW_CRUISE,3,16,1778045213000
15,16,15085864,15085864,PROBE_BW_CRUISE,3,13,1778045214000
16,13,16431568,12353016,PROBE_BW_CRUISE,3,13,1778045215000
15,15,15246048,14218640,PROBE_BW_CRUISE,3,13,1778045216199
13,13,12620920,12620920,PROBE_BW_CRUISE,3,12,1778045217105
14,19,14752368,14752368,PROBE_BW_CRUISE,3,12,1778045218099
20,19,16528232,16394280,PROBE_BW_CRUISE,3,18,1778045219071
16,18,17117888,17117888,PROBE_BW_DOWN,3,16,1778045220000
11,10,12103760,9364704,PROBE_BW_CRUISE,3,10,1778045221142
20,20,17205576,16629728,PROBE_BW_CRUISE,3,18,1778045222055
