inflight_hi,inflight_lo,bw_hi,bw_lo,phase,version,cwnd,timestamp
16,13,13488824,12720344,PROBE_BW_CRUISE,2,13,1778034677000
18,17,15470448,15302664,PROBE_BW_CRUISE,2,16,1778034678000
11,9,10294064,8532016,PROBE_BW_CRUISE,2,9,1778034679029
12,10,9937096,9414424,PROBE_BW_CRUISE,2,10,1778034680032
11,11,10126976,10126976,PROBE_BW_CRUISE,2,10,1778034681000
8,7,6755456,6415752,PROBE_BW_CRUISE,2,7,1778034682066
10,9,8497488,8487136,PROBE_BW_CRUISE,2,9,1778034683090
12,10,9564248,8265496,PROBE_BW_CRUISE,2,10,1778034684027
11,10,9194856,9194856,PROBE_BW_CRUISE,2,10,1778034685000
14,11,11607320,10258856,PROBE_BW_CRUISE,2,11,1778034686166
21,16,16337664,14896672,PROBE_BW_CRUISE,2,16,1778034687068
16,17,15913720,14569400,PROBE_BW_CRUISE,2,14,1778034688000
13,12,12703776,12067856,PROBE_BW_CRUISE,2,12,1778034689071
8,8,7911976,7635104,PROBE_BW_CRUISE,2,7,1778034690071
13,12,11838624,10324448,PROBE_BW_CRUISE,2,12,1778034691055
15,13,14186192,13761560,PROBE_BW_CRUISE,2,13,1778034692323
11,11,10229160,9827320,PROBE_BW_CRUISE,2,10,1778034693000
14,11,13318280,10515016,PROBE_BW_CRUISE,2,11,1778034694363
11,10,11196496,10561272,PROBE_BW_CRUISE,2,10,1778034695000
14,11,12348880,10742864,PROBE_BW_CRUISE,2,11,1778034696133
14,11,12348880,10742864,PROBE_BW_CRUISE,2,11,1778034697000
14,14,11643920,11292472,PROBE_BW_CRUISE,2,12,1778034698000
18,15,16321096,14589424,PROBE_BW_CRUISE,2,15,1778034699099
18,16,17394072,15444208,PROBE_BW_CRUISE,2,16,1778034700000
18,16,17548736,15955152,PROBE_BW_CRUISE,2,16,1778034701000
17,14,14369856,12553944,PROBE_BW_CRUISE,2,14,1778034702074
19,16,16711208,13641416,PROBE_BW_CRUISE,2,16,1778034703227
13,11,13641416,10161496,PROBE_BW_CRUISE,2,11,1778034704047
11,9,10947240,8308992,PROBE_BW_CRUISE,2,9,1778034705000
10,10,9123048,9123048,PROBE_BW_CRUISE,2,9,1778034706083
12,10,10706272,9123048,PROBE_BW_CRUISE,2,10,1778034707000
14,11,11610088,10672440,PROBE_BW_CRUISE,2,11,1778034708076
13,11,10981072,10597872,PROBE_BW_CRUISE,2,11,1778034709071
16,13,13417016,11466472,PROBE_BW_CRUISE,2,13,1778034710071
16,15,15654112,14592184,PROBE_BW_CRUISE,2,14,1778034711000
12,10,9769320,9629848,PROBE_BW_CRUISE,2,10,1778034712095
18,14,15567800,13771912,PROBE_BW_CRUISE,2,14,1778034713090
18,15,16608328,15797032,PROBE_BW_CRUISE,2,15,1778034714000
18,16,16165744,13937624,PROBE_BW_CRUISE,2,16,1778034715241
9,9,11157144,8610728,PROBE_BW_CRUISE,2,8,1778034716000
13,11,12075456,10435608,PROBE_BW_CRUISE,2,11,1778034717090
12,10,10808464,9491752,PROBE_BW_CRUISE,2,10,1778034718000
14,15,12994456,11883504,PROBE_BW_CRUISE,2,12,1778034719024
11,9,9834912,8487824,PROBE_BW_CRUISE,2,9,1778034720000
11,11,11135736,9525584,PROBE_BW_CRUISE,2,10,1778034721000
10,9,9500040,8625224,PROBE_BW_CRUISE,2,9,1778034722000
13,11,10761512,8970456,PROBE_BW_CRUISE,2,11,1778034723052
15,14,13267192,12040240,PROBE_BW_CRUISE,2,13,1778034724000
15,12,13256832,11260712,PROBE_BW_CRUISE,2,12,1778034725137
13,11,12486968,10475656,PROBE_BW_CRUISE,2,11,1778034726000
9,10,9055384,9055384,PROBE_BW_CRUISE,2,8,1778034727000
13,14,13854080,11582464,PROBE_BW_CRUISE,2,12,1778034728000
12,9,10390728,8507848,PROBE_BW_CRUISE,2,9,1778034729052
14,12,11652200,11318712,PROBE_BW_CRUISE,2,12,1778034730060
14,14,13649704,13430136,PROBE_BW_CRUISE,2,12,1778034731000
13,11,11666704,9622936,PROBE_BW_CRUISE,2,11,1778034732000
14,11,11098456,10594416,PROBE_BW_CRUISE,2,11,1778034733039
11,13,12281208,10486016,PROBE_BW_CRUISE,2,10,1778034734000
13,11,12573968,10017880,PROBE_BW_CRUISE,2,11,1778034735090
12,11,10808464,10568872,PROBE_BW_CRUISE,2,11,1778034736068
14,10,14855936,9445488,PROBE_BW_CRUISE,2,10,1778034737000
13,12,10685560,10685560,PROBE_BW_CRUISE,2,12,1778034738000
13,11,11474064,9850792,PROBE_BW_CRUISE,2,11,1778034739000
14,11,13270640,10452872,PROBE_BW_CRUISE,2,11,1778034740000
13,14,12868104,12868104,PROBE_RTT,2,6,1778034741000
18,15,14614968,13245784,PROBE_BW_CRUISE,2,15,1778034742000
11,10,13923128,9860456,PROBE_BW_CRUISE,2,10,1778034743000
9,10,9573224,9474488,PROBE_BW_CRUISE,2,8,1778034744000
12,11,10481872,10301664,PROBE_BW_CRUISE,2,11,1778034745076
18,16,17622608,16294168,PROBE_BW_CRUISE,2,16,1778034746000
12,11,10715248,10448040,PROBE_BW_CRUISE,2,11,1778034747157
13,11,11565208,11565208,PROBE_BW_CRUISE,2,11,1778034748055
15,13,15203928,12649920,PROBE_BW_CRUISE,2,13,1778034749000
16,13,13945912,13673176,PROBE_BW_CRUISE,2,13,1778034750083
16,13,14574920,13013792,PROBE_BW_CRUISE,2,13,1778034751097
13,11,10776696,10350688,PROBE_BW_CRUISE,2,11,1778034752000
13,12,11583160,11346328,PROBE_BW_CRUISE,2,12,1778034753000
13,13,12350952,11422968,PROBE_BW_CRUISE,2,12,1778034754058
16,15,14202760,13945912,PROBE_BW_CRUISE,2,14,1778034755000
13,12,12150024,11127456,PROBE_BW_CRUISE,2,12,1778034756000
11,10,10792576,10372776,PROBE_BW_CRUISE,2,10,1778034757000
8,7,6694008,5724600,PROBE_BW_CRUISE,2,7,1778034758000
12,11,9611200,9190024,PROBE_BW_CRUISE,2,11,1778034759105
14,11,12702392,10192568,PROBE_BW_CRUISE,2,11,1778034760136
14,13,13361088,11469920,PROBE_BW_CRUISE,2,12,1778034761000
15,16,14965032,13671800,PROBE_BW_CRUISE,2,13,1778034762000
17,15,15661704,15582992,PROBE_BW_CRUISE,2,15,1778034763055
15,10,13739464,9660224,PROBE_BW_CRUISE,2,10,1778034764000
11,9,11370496,8497488,PROBE_BW_CRUISE,2,9,1778034765076
11,10,10537112,9443424,PROBE_BW_CRUISE,2,10,1778034766000
12,10,10499824,8846864,PROBE_BW_CRUISE,2,10,1778034767000
14,12,11407776,9562872,PROBE_BW_CRUISE,2,12,1778034768055
11,11,11964288,11621128,PROBE_RTT,2,6,1778034769000
18,18,16519944,16519944,PROBE_BW_CRUISE,2,16,1778034770035
19,17,16843776,15101048,PROBE_BW_CRUISE,2,17,1778034771000
12,10,15094840,9823864,PROBE_BW_CRUISE,2,10,1778034772000
14,11,12698944,10484632,PROBE_BW_CRUISE,2,11,1778034773222
13,13,12605040,12605040,PROBE_BW_CRUISE,2,12,1778034774051
13,12,12222520,11278664,PROBE_BW_CRUISE,2,12,1778034775045
14,10,11831720,9398544,PROBE_BW_CRUISE,2,10,1778034776260
14,11,11261400,10597872,PROBE_BW_CRUISE,2,11,1778034777086
14,11,13431520,8491968,PROBE_BW_CRUISE,2,11,1778034778000
11,12,11206168,11206168,PROBE_BW_CRUISE,2,10,1778034779000
12,11,10445968,9407520,PROBE_BW_CRUISE,2,11,1778034780060
14,13,12915744,12511824,PROBE_BW_CRUISE,2,12,1778034781130
12,11,10474280,10291992,PROBE_BW_CRUISE,2,11,1778034782000
7,8,6685032,6418512,PROBE_BW_CRUISE,2,6,1778034783000
13,13,11066000,10863696,PROBE_BW_CRUISE,2,12,1778034784030
12,11,12304688,9930192,PROBE_BW_CRUISE,2,11,1778034785000
11,9,10613752,9417184,PROBE_BW_CRUISE,2,9,1778034786000
19,16,17247000,14353976,PROBE_BW_CRUISE,2,16,1778034787099
19,16,16120168,14247640,PROBE_BW_CRUISE,2,16,1778034788000
12,12,11939432,11217216,PROBE_BW_CRUISE,2,11,1778034789000
12,11,10354136,9854248,PROBE_BW_CRUISE,2,11,1778034790157
14,10,12689272,9391632,PROBE_BW_CRUISE,2,10,1778034791039
11,11,9609128,9609128,PROBE_BW_CRUISE,2,10,1778034792045
15,13,13793320,11137120,PROBE_BW_CRUISE,2,13,1778034793083
11,13,12774200,12774200,PROBE_BW_CRUISE,2,10,1778034794052
11,11,10726296,10260232,PROBE_BW_CRUISE,2,10,1778034795000
11,9,10172544,7526704,PROBE_BW_CRUISE,2,9,1778034796058
7,8,7220832,5650032,PROBE_BW_CRUISE,2,6,1778034797000
11,10,9848720,8548584,PROBE_BW_CRUISE,2,10,1778034798000
15,13,12563608,12223904,PROBE_BW_CRUISE,2,13,1778034799045
18,14,15949624,13720824,PROBE_BW_CRUISE,2,14,1778034800029
13,11,11596272,9430304,PROBE_BW_CRUISE,2,11,1778034801000
14,15,13231288,12406184,PROBE_BW_CRUISE,2,12,1778034802000
18,16,16479904,15633392,PROBE_BW_CRUISE,2,16,1778034803000
16,13,14565256,11490632,PROBE_BW_CRUISE,2,13,1778034804000
